date,gas-SPX,gas-SPX-smth,WTI-SPX,WTI-SPX-smth
1994-05-01,,,0.8873256630655391,0.6638383631048007
1994-06-01,,,-0.00871690509776679,-0.006246281004585859
1994-07-01,,,-0.0029873515875269052,-0.0020347889229891817
1994-08-01,,,0.20145525573619547,0.21351037277542512
1994-09-01,,,-0.463831448625573,-0.3510537008586718
1994-10-01,,,-0.07984544372942157,-0.05948413817162084
1994-11-01,,,0.19568082621469762,0.1270053487499228
1994-12-01,,,0.2257677567278657,0.1903878556415914
1995-01-01,,,0.4256100984080892,0.2950785053212752
1995-02-01,,,-0.17849462081140854,-0.14963828254375913
1995-03-01,,,-0.38320608815580054,-0.3217349530443701
1995-04-01,,,-0.11378290722930968,-0.17861352927661353
1995-05-01,,,-0.20609124812039645,-0.280517273917972
1995-06-01,,,-0.4340281742551825,-0.3086599274862752
